,Location,Retweet_Count,Date,Tweets
5220,Bangalore,0,Thu Feb 27 15:17:42 +0000 2020,@sanzpreet Unfortunately...most people who have not read #CAA want to hold the #Democratically elected government at ransom and dictate... their tool #Violence. #DelhiRiots2020. Can stoop to sacrificing infants. #shame
5226,"New Delhi, India",3,Thu Feb 27 15:10:51 +0000 2020,#DelhiRiots 38 + Indians dead so far and hundreds injured and property worth crores destroyed &amp; inconvenience caused to many innocent people in past 70+ days ..  All this for what? Just becaz #CAA is discriminatory towards Muslims from 3 Islamic countries &amp; Rohingyas.
5228,India,0,Thu Feb 27 15:09:32 +0000 2020,@BernieSanders Don't incite #jihad in india. India tolerating radical islamists yoo much. #CAA has nothing to do with india muslims but they are creating mayhem and riots for last 3 months. India a victim of islamization
5231,Delhi/London-Vasudev Kutumbkam,1,Thu Feb 27 15:03:42 +0000 2020,RT @JimiHindustani: Only in India.... A political law easing citizenship for persecuted foreigners can be so misconstrued as to fire religiâ€¦
5233,India,0,Thu Feb 27 15:02:04 +0000 2020,"@MomentsIndia f off roger, and mind your own business. If you are blind and cannot see the approaching dangers of Jihadi ideologies then Modi and India are not at fault.   CAA is not anti muslim and Modi has done nothing against muslims Shame on this inte"
5236,,5,Thu Feb 27 14:59:51 +0000 2020,"#CAA was supposedly introduced to give citizenship to persecuted minorities in bordering countries. And to implement it,  BJP is persecuting religious minorities in its own country. The irony of it all.  #DelhiRiots2020 #AmitShahResign"
5239,Mother Earth,0,Thu Feb 27 14:51:25 +0000 2020,@UshaNirmala And a common sensible man is scratching his head and reading #CAA again and again and wondering why are majority Muslims persecuted in Islamic nations and why should India have to take them in also? A lie spoken loudly repeatedly becomes the 
5242,,0,Thu Feb 27 14:48:01 +0000 2020,@rjfahad @PMOIndia We have elected govt of @narendramodi and @AmitShah for implementation of #CAA NRC &amp; #UCC
5243,"Madhya Pradesh, India",0,Thu Feb 27 14:46:51 +0000 2020,"@rajnathsingh The goons are provoked by congress, AAP and intellectual terrorists. under the deliberate misinformation on #CAA, now the property of hindus being destroyed and they are being butchered, now who will bear responsibility of loss #SaveDelhiHin"
5244,"Hosur, India",0,Thu Feb 27 14:43:27 +0000 2020,"@KapilMishra_IND @Sujuvish @arivalayam  and @NaamTamilarOrg à®‡à®¤à¯ à®¤à®¾à®©à¯ à®‰à®™à¯à®•à®³à®¤à¯ secularism ah,   Tell us what wrong in the #CAA why you people encourage terrorism"
5245,Delhi,0,Thu Feb 27 14:42:23 +0000 2020,"@BernieSanders As a presidential hopeful, you should have first investigated and then formed an opinion. The #caa is about giving priority to persecuted religious MINORITIES in India's neighborhood.  Empirical evidence suggests that Hindus, Sikhs and Chri"
5250,"New Delhi, India",0,Thu Feb 27 14:37:04 +0000 2020,"@Mdiqbal28444558  Hello brother ,  because you have interacted on one of my tweets so, I have seen your bio that's why I am telling you , I am strongly support #CAA , and Government has not taken any decision yet on nrc"
5251,,0,Thu Feb 27 14:35:51 +0000 2020,@vinodkapri Presstitutes spread lies about #CAA and instigated the riots. You have blood on you r hands.
5253,Bangalore,1,Thu Feb 27 14:31:35 +0000 2020,RT @MrVerma_Ji: Time to throw all the diplomacy around #CAA out of window. Enough of this liberal and muzlim crap. Mend your ways and get iâ€¦
5254,"Mumbai, IndiaðŸ‡®ðŸ‡³",0,Thu Feb 27 14:31:26 +0000 2020,"@sardesairajdeep It happened because of leftist and ""anti-CAA"" gang...  Let me know how TF #CAA going to affect you??"
5256,India,0,Thu Feb 27 14:27:31 +0000 2020,@Akshaysinghel @ShefVaidya Horrible and time to take these anti social &amp; hardcore criminals out. Enough of this farsical and fake #CAA protest which is nothing but an islamist and communist driven effort to divide people and spread hate.
5259,Maharashtra,1,Thu Feb 27 14:22:37 +0000 2020,@sardesairajdeep @IndiaToday Who started it? Who planned it? What was the agenda when all the matter on #CAA was crystal clear? Who is backing the brainwash against the democratically elected pm and who teaches the small kids and many to abuse. After all 
5260,Earth ,0,Thu Feb 27 14:21:39 +0000 2020,@IvankaTrump @narendramodi I see you also share the common practice of nepotism...and I take it you forgot to mention: #caa #DelhiPogroms2020
5261,Zirakpur,0,Thu Feb 27 14:21:37 +0000 2020,"@SabinaBasha @RepDonBeyer @lizsesh Check the list of riot victims and I am sure police has prepared a list of rioters and killers by now , please help indian govt to send them to country of their interest where they can live happy without caring for #CAA "
5265,,1,Thu Feb 27 14:18:09 +0000 2020,@khanumarfa islamists are protesting #CAA the logic being why cant those leftover hindus just submit to islam and lead lives as mohajirs...why do they even want to live as hindus..how dare hindus want to voice resistance against Jihadi persectution in Isl
5268,India,1,Thu Feb 27 14:17:26 +0000 2020,Time to throw all the diplomacy around #CAA out of window. Enough of this liberal and muzlim crap. Mend your ways and get in line. #SaveDelhiHindus #DelhiRiots #Tahir_hussain_terrorist #IndiaSupportsCAA #IndiaVsMob
5274,Chennai,0,Thu Feb 27 14:04:52 +0000 2020,@wsj @BBCWorld @BBCBreaking  painting #DelhiRiots as #HinduTerror . dear #world pls ask them what is #CAA and how this act against Indian Muslims ?! #Mediaterrorism mob created by uneducated #Muslims support of #pakistan #isi for against @realDonaldTrump 
5281,,0,Thu Feb 27 13:56:47 +0000 2020,@sakshijoshii @HMOIndia @DelhiPolice this kind of voices of spreading hate must be shut down  This lady spreading hate since a long time and also spreading false facts about #CAA #Delhigenocide
5282,India,0,Thu Feb 27 13:56:39 +0000 2020,@Mdzeeshanayyub Corrections! Failed actors and actresses of Bollywood à¤†à¤ªà¤•à¥‹ à¤­à¤¡à¤¼à¤•à¤¾ à¤•à¥‡ à¤–à¤¼à¤¤à¥à¤® à¤•à¤° à¤¦à¥‡à¤‚à¤—à¥‡à¥¤ à¤¹à¥‹à¤¶ à¤®à¥‡à¤‚ à¤†à¤‡à¤!!!  By #CAA people loss citizenship : 0 By misinformation spread by you and y
5288,,1,Thu Feb 27 13:46:43 +0000 2020,"@ishkarnBHANDARI Sir more than these....we the supporters of #CAA or  #Modi ji, are being attacked morally, by all those radicals, blindfolded students, hate-spreading communities, etc.  But no problem....for my country and its great PM @narendramodi ji, "
5291,Bharat,0,Thu Feb 27 13:40:53 +0000 2020,"@ewarren @rajananusha dear Elizabeth, you are clueless about what is happening in #india, about what #Hindus face in Islamic countries like Bangladesh and Pakistan which is why the Indian govt brought a humanitarian act like #CAA, about t violent nature o"
5294,"Pune, India",0,Thu Feb 27 13:36:38 +0000 2020,@Voice_For_India @iamjohnoliver @LastWeekTonight @HBO see the oppressed minority. Show some dignity and courage to admit your mistakes or atleast hear us out! You owe it to the people of India.  #CAA #DelhiRiots #DelhiRiots2020 #delhivoilence #CAA_NRC_sup
5296,New Delhi,0,Thu Feb 27 13:29:52 +0000 2020,@ArvindKejriwal's decision to not do anything and let Hindu Rioters run a mock was also a strategic decision a la silence on #ShaheenBagh and #CAA. He did'nt want to anger his masters (#RSS) ....
5297,,1,Thu Feb 27 13:28:20 +0000 2020,"RT @MitraMandli: The goons are provoked by congress, AAP and intellectual terrorists. under the deliberate misinformation on #CAA, now theâ€¦"
5309,,0,Thu Feb 27 13:08:46 +0000 2020,"@bharath1 @rajinikanth @News18TamilNadu Bro, Explain #CAA in a positive way, as it is there in the law.  So that you can educate people and make the people aware of what exactly it is."
5320,India,0,Thu Feb 27 12:58:26 +0000 2020,"@TimesNow Being an International media house and having reach to common public, You should apologise with the whole world for not educating these anti-protestors what #CAA is.."
5322,"Mumbai, Maharashtra ; India",4,Thu Feb 27 12:56:24 +0000 2020,"The goons are provoked by congress, AAP , Seculars and intellectual terrorists. under the deliberate misinformation on #CAA, now the property of hindus being destroyed and they are being butchered, now who will bear responsibility of loss ?  #SaveDelhiHindus"
5326,United Kingdom,0,Thu Feb 27 12:50:02 +0000 2020,"@BBC @DWNews @France24 criticising #CAA based on half-truths:  1. CAA excludes Muslims  (Fact: CAA doesn't affect Indian Muslims)  2. CAA excludes persecuted Muslim sects (Fact: Muslim sects also involved in persecuting non-Muslims in Pak, Bangladesh and "
5327,,0,Thu Feb 27 12:49:54 +0000 2020,"@AbhinandanSekhr @abhisar_sharma @vineetjaintimes Presstitutes can keep barking. The morons who kept lying about #CAA have started these riots. Followers of terrorists like stalin, lenin and mao are the masterminds of the Anti Hindu Delhi riots 2020"
5331,singapore,0,Thu Feb 27 12:44:56 +0000 2020,@free_thinker Why would a BJP member Kapil Mishra instigate crowd during a US president visit to create a bad PR for the prime minister from his own party ? . Only those who want to defame India for #caa benefits from #DelhiRiots2020 and BJP has literally
5339,,0,Thu Feb 27 12:38:53 +0000 2020,"@TheJaggi Disingenuous. There were no Muslim mobs and no incendiary rhetoric. There were merely peaceful protests and robust criticism of the #CAA. The Hindu #FarRight were losing tghe legal and moral argument and so chose to resorted to #HateSpeech, inve"
5354,mumbai india,2,Thu Feb 27 12:24:02 +0000 2020,@sadhavi But didnâ€™t the #CAA Legislation instigate th problem to start with Sadhavi?! Indians believe itâ€™s discriminatory. And the protests against it wer essentially PEACEFUL. The response 2 the protests highly suspect! Look at UP ? Thatâ€™s why peop
5357,India,0,Thu Feb 27 12:22:16 +0000 2020,"@salehmuhammed39 @Swamy39 @ishkarnBHANDARI Brother @ishkarnBHANDARI ji said anyone which include all so what's doubt in that just support #CAA and make others who feel that they are going to loose citizenship that it's wrong. And propaganda creators, anti"
5360,,2,Thu Feb 27 12:19:28 +0000 2020,@TheJaggi Nonsense. The Opposition to #CAA has been based on principled Constitutional grounds. There has been criticism of the Govt's motives but no hate speech against Hindus. Any #HateSpeech has come from #FarRight BJP MPs and leaders. And the Govt has
5399,,4,Thu Feb 27 11:53:53 +0000 2020,"The goons are provoked by congress, AAP and intellectual terrorists. Under the deliberate misinformation on #CAA, now the property of #Hindus being destroyed and they are being butchered, now who will bear responsibility of loss #SaveDelhiHindus #à¤‡à¤¸à¥à¤²à¤¾à¤®à¤¿à¤•_à¤†à¤¤à¤‚à¤•à¤µà¤¾à¤¦ #SaveHindus"
5403,CAA & Nationwide NRC supporter,8,Thu Feb 27 11:52:12 +0000 2020,"Let the people tackle the anti- #CAA protests their own way.  India needs to implement NCR, NPR, UCC and Population Control Act, as well. @sambitswaraj"
5407,,0,Thu Feb 27 11:42:14 +0000 2020,Seeing lot of whining hindus from commie states. Blaming Modi and Shah for not protecting hindus.  These whiners are worse than the anti CAA protestors. Shun them like a cancerous cells in a body.  If u cannot strengthen the hands of the folks who brought out #CAA please STFU
5413,,0,Thu Feb 27 11:38:31 +0000 2020,@AamAadmiParty @ArvindKejriwal I don't have a trust with u @ArvindKejriwal becuase ur the main culprit for the genocide. Why u allow the other State RSS terrorist in your state?  Ur and Anna Hazare both culprits helps to BJP govt for national level and u 
5416,,1,Thu Feb 27 11:35:25 +0000 2020,"RT @AshishSatyamSi1: As India's Home Minister, Sri @AmitShah:  âœ“ Successfully abrogated the draconian #Article370. âœ“ Ushered in peace and nâ€¦"
5426,à¤¹à¤¿à¤¨à¥à¤¦à¥à¤¸à¥à¤¤à¤¾à¤¨,0,Thu Feb 27 11:28:09 +0000 2020,"@RichardHaass I think you need to read the #CAA first to get the understanding that this has got NOTHING to do with Indian nationals, all of them.  Once that is clear then you can start joining the dots from start of anti CAA protests till  this riots and"
5430,,1,Thu Feb 27 11:26:06 +0000 2020,RT @Stshgujjula: I am requesting @PMO and @narendramodi don't go back 1/2 inch on #CAA. We will not accept group of goons blackmail democraâ€¦
5448,"Mumbai, India",0,Thu Feb 27 11:04:54 +0000 2020,"We have not matured, we are still gullible idiots. Millions have died during the partition and millions are still willing to kill, in the name of religion, caste, creed and other nonsense. We don't understand what our religious text teach us about #BeingHuman #Delhi #CAA"
5457,India,0,Thu Feb 27 10:57:48 +0000 2020,@TheHinduCinema #RogerWaters do u even know what #CAA stands for? With ltd  knowledge better stay out of our affairs. There are some jihadi intelacktuals/media/politicians here who rush to Pak China US and 'phoren' celebrities to endorse their agenda out 
5465,"Chandigarh, India",0,Thu Feb 27 10:52:23 +0000 2020,@ReallySwara Horrifying and heart breaking!!!!!! This happened when @ReallySwara and other cheap vultures misguided the people over #CAA
